siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
882393994,00018,88239399400018,O,2020-04-01,,,,2020-03-12T03:41:52,true,A,O,,2020-04-01,5499,ADA L'AFFINEUR DES ALPAGES,ADA,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00018,2020-03-12T03:41:52,,,,16,,RUE,DE L ISERE,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,A,,,,ADA,47.11B,NAFRev2,N
882521677,00014,88252167700014,O,2020-02-18,,,,2020-09-18T09:09:48,true,A,O,,2020-02-18,5710,LLM,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00014,2021-09-05T03:38:01,,,,11,,RUE,DOCTEUR MAZET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,LUDO LE MARAICHER,,,LUDO LE MARAICHER,47.11B,NAFRev2,O
882557481,00018,88255748100018,O,2020-03-17,,,,2020-05-18T03:33:13,true,A,O,,2020-03-17,5499,PRIMEUR CONDORCET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00018,2020-07-09T12:06:00,,,,20,,RUE,CONDORCET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
882630171,00016,88263017100016,O,2020-03-12,,,,2021-09-09T10:09:12,true,A,O,,2020-03-12,5499,LE PARADIGME,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00016,2021-09-09T10:09:12,,,"LE VILLAGE, L'OREE DU VAL",70,,RTE,DES JEUX OLYMPIQUES,38250,SAINT-NIZIER-DU-MOUCHEROTTE,,,38433,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
882728157,00018,88272815700018,O,2020-04-15,,,,2020-04-06T08:59:37,true,A,O,,2020-04-15,1000,,,,,,M,ALVES,,ALEXANDRE,,,,ALEXANDRE,,47.11B,NAFRev2,,,N,,,00018,2020-04-06T08:59:37,,,,699,,RUE,RUE DU SOLDATS D'EGYPTE,38630,CORBELIN,,,38124,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
882922099,00016,88292209900016,O,2020-04-01,,,5610CQ,2020-08-01T03:43:36,true,A,O,,2020-04-01,5499,PRODUITS D'ICI ET D'AILLEURS,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00016,2020-08-01T03:43:36,,,,52,,RUE,DU BREUIL,38710,MENS,,,38226,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
883001679,00025,88300167900025,O,1900-01-01,,,,2021-03-22T09:47:37,true,A,O,,2020-04-22,5710,A.Z MARKET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00025,2021-03-22T09:47:37,,,,1,,RUE,LEON JOUHAUX,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
883059719,00020,88305971900020,O,2020-05-28,,,,2021-07-06T08:38:07,true,A,O,,2020-04-22,5710,GB OISANS,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00020,2021-07-06T08:38:07,,,9-11,9,,RUE,GUETAL,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,FRANPRIX,,,,47.11B,NAFRev2,N
883409237,00012,88340923700012,O,2020-05-14,,,,2020-07-09T03:45:41,true,A,O,,2020-05-14,5499,TRIBU,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00012,2020-07-09T03:45:41,,,,8,,RUE,HOCHE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,UTILE,,,UTILE,47.11D,NAFRev2,O
883613101,00012,88361310100012,O,2020-06-01,,,,2020-05-26T03:48:28,true,A,O,,2020-06-01,1000,,,,,,F,HOUENOU DE DRAVO,,MAHUGNON,CLARISSE,ROSE,,MAHUGNON,,47.11B,NAFRev2,,,N,,,00012,2020-05-26T03:48:28,,,,9,,AV,RAYMOND TEZIER,38500,VOIRON,,,38563,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
883746513,00018,88374651300018,O,2020-06-01,,,,2020-12-02T03:58:00,true,A,O,,2020-06-01,5710,TENCIN DISTRIBUTION,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00018,2020-12-02T03:58:00,,,CENTRE COMMERCIAL DE LA TUILERIE,,,AV,DU GRESIVAUDAN,38570,TENCIN,,,38501,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
883753477,00016,88375347700016,O,2020-05-29,,,,2021-03-11T09:02:50,true,A,O,,2020-05-29,5710,AMIR MARKET,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00016,2021-03-11T09:02:50,,,,2,,RUE,ARISTIDE BRIAND,38490,LES ABRETS-EN-DAUPHINE,,,38001,,,,,,,,,,,,,,,,,,,A,,,,AMIR MARKET,47.11C,NAFRev2,O
883796419,00017,88379641900017,O,2020-05-18,,,,2020-06-05T03:40:14,true,A,O,,2020-05-18,5499,LE VRAC DES Z'HEROS DECHET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00017,2020-06-05T03:40:14,,,,110,,RTE,NATIONALE 75,38490,CHARANCIEU,,,38080,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
883979064,00010,88397906400010,O,2020-06-01,,,,2020-06-30T04:10:25,true,A,O,,2020-06-01,5710,SAS REFLEXE BIO,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00010,2020-06-30T04:10:25,,,,305,,RTE,NATIONALE 75,38490,CHARANCIEU,,,38080,,,,,,,,,,,,,,,,,,,A,SAS REFLEXE BIO,,,SAS REFLEXE BIO,47.11C,NAFRev2,O
884090218,00014,88409021800014,O,2020-06-08,,,,2020-06-24T03:44:07,true,A,O,,2020-06-08,1000,,,,,,F,PERRICHAUD,,CHRISTELLE,,,,CHRISTELLE,,47.11B,NAFRev2,,,N,,,00014,2020-06-24T03:44:07,,,,351,,CHE,DES COMMUNES,38480,ROMAGNIEU,,,38343,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
884654369,00013,88465436900013,O,2020-06-24,,,,2020-06-29T19:42:15,true,A,O,,2020-06-24,1000,,,,,,F,TRAORE,,HADJAKADY,,,,HADJAKADY,,47.11B,NAFRev2,,,N,,,00013,2020-06-29T19:42:15,,,,7,B,RUE,ELISEE RECLUS,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
884885062,00015,88488506200015,O,2020-06-01,,,,2020-09-04T03:41:51,true,A,O,,2020-06-01,5710,LA FERME DU TARTARIN,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00015,2020-09-04T03:41:51,,,,70,,CRS,JEAN JAURES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
885017202,00023,88501720200023,O,1900-01-01,,,,2020-12-08T08:53:47,true,A,O,,2020-07-08,5202,500 PONTCHARRA,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00023,2020-12-08T08:53:47,,,LIEUDIT LES PLANCHES,205,,AV,DE LA GARE,38530,PONTCHARRA,,,38314,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
885092098,00015,88509209800015,O,2020-07-01,,,,2020-08-25T03:59:01,true,A,O,,2020-07-01,5560,AU LOCAL,AL,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00015,2020-08-25T03:59:01,,,,14,,AV,MALHERBE,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,AU LOCAL,,,AU LOCAL,47.11B,NAFRev2,O
885136044,00025,88513604400025,O,2020-10-01,,,,2021-02-23T18:17:11,true,A,O,,2020-07-02,5499,GRESIBIO,,,,,,,,,,,,,,47.11B,NAFRev2,,O,O,,,00025,2020-12-04T11:08:11,,,,228,,CHE,DU MEUNIER,38920,CROLLES,,,38140,,,,,,,,,,,,,,,,,,,A,BIOCOOP CROLLES,,,BIOCOOP CROLLES,47.11B,NAFRev2,O
885192765,00018,88519276500018,O,2020-07-16,,,,2020-10-05T03:33:25,true,A,O,,2020-07-16,5710,POLEFIIS,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00018,2020-10-05T03:33:25,,,,,,PL,EDMOND BUDILLON,38790,SAINT GEORGES D'ESPERANCHE,,,38389,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
885315283,00014,88531528300014,O,2020-07-02,,,,2020-07-22T03:47:18,true,A,O,,2020-07-02,5710,G33 MARKET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00014,2020-07-22T03:47:18,,,,703,,AV,GENERAL DE GAULLE,38290,LA VERPILLIERE,,,38537,,,,,,,,,,,,,,,,,,,A,,,,ORIGINAL G33 MARKET,47.11B,NAFRev2,N
885365114,00010,88536511400010,O,2020-07-21,,,,2020-09-25T09:49:45,true,A,O,,2020-07-21,5499,COTTI-PICCINELLI PRIMEUR,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00010,2020-09-25T09:49:45,,,,6,,RUE,DES AIGUINARDS,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,A,MEYLAN FRUITS,,,,47.11B,NAFRev2,O
887489110,00015,88748911000015,O,2020-07-01,,,,2021-09-14T09:00:21,true,A,O,,2020-07-01,5710,BEGO,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00015,2021-09-14T09:00:21,,,,87,,RUE,DE STALINGRAD,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,BEGO,47.11B,NAFRev2,O
887683654,00016,88768365400016,O,2020-07-30,,,,2021-01-27T16:16:28,true,A,O,,2020-07-30,5499,MINI MARKET GRES'ITALIA,MMGI,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00016,2021-01-27T16:16:28,,,CENTRE COMMERCIAL DES GRANDES TERRES,,,RUE,DES CORVEES,38660,LE TOUVET,,,38511,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
887835742,00016,88783574200016,O,2020-07-31,,,,2020-10-05T12:47:24,true,A,O,,2020-07-31,5499,CHRISTABELLE,,,,,,,,,,,,,,47.11C,NAFRev2,,N,N,,,00016,2020-10-05T12:47:24,,,,53,,RUE,DE LA REPUBLIQUE,38270,BEAUREPAIRE,,,38034,,,,,,,,,,,,,,,,,,,A,,,,ENTRE 2 SOURCES,47.11C,NAFRev2,N
887848646,00014,88784864600014,O,2020-07-10,,,,2020-08-15T03:35:26,true,A,O,,2020-07-10,5710,DENILAURE,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00014,2020-08-15T03:35:26,,,,28,,AV,DU VERCORS,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,A,VIVAL,,,VIVAL VERCORS,47.11B,NAFRev2,N
888013984,00016,88801398400016,O,2020-07-18,,,,2021-04-17T03:52:58,true,A,O,,2020-07-18,5710,FRESH PRIMEUR,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00016,2021-04-17T03:52:58,,,,46,,CRS,JEAN JAURES,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,A,,,,FRESH PRIMEUR,47.11B,NAFRev2,N
888076270,00022,88807627000022,O,2020-10-23,,,,2021-02-23T18:17:47,true,A,O,,2020-06-25,5202,FL 500 PONTCHARRA,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00022,2020-12-15T08:42:07,,,LIEUDIT LES PLANCHES,205,,AV,DE LA GARE,38530,PONTCHARRA,,,38314,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
888301330,00013,88830133000013,O,2020-08-10,,,,2020-08-29T03:56:05,true,A,O,,2020-08-10,5710,LOLA,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00013,2020-08-29T03:56:05,,,,9,,AV,RHIN ET DANUBE,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
888616299,00010,88861629900010,O,2020-10-01,,,,2021-04-13T19:46:39,true,A,O,,2020-10-01,5499,VB.DIS,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00010,2021-04-13T19:46:39,,,,,,RUE,DES AUBEPINES,38230,PONT-DE-CHERUY,,,38316,,,,,,,,,,,,,,,,,,,A,MARKET,,,,47.11D,NAFRev2,O
889035978,00010,88903597800010,O,2020-09-09,,,,2020-11-16T03:38:41,true,A,O,,2020-09-09,5710,PIVOINE,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00010,2020-11-16T03:38:41,,,35-37,35,,RUE,DU VERCORS,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,O
889238549,00022,88923854900022,O,2020-10-16,,,,2022-01-04T11:05:59,true,A,O,,2020-09-23,5499,GBL DISTRIBUTION,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00022,2022-01-04T11:05:59,,,LES BUCLOS CENTRE COMMERCIAL,27,,AV,DU VERCORS,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,N
889296695,00014,88929669500014,O,2020-10-24,,,,2020-09-28T09:03:15,true,A,O,,2020-10-24,1000,,,,,,M,DECHAMPS,,MATTHIEU,,,,MATTHIEU,,47.11B,NAFRev2,,,N,,,00014,2020-09-28T09:03:15,,,,10,,ALL,DES PRIMEVERES,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,A,,,,PANIER DE SAVOIE,47.11B,NAFRev2,N
889442471,00021,88944247100021,O,2020-11-19,,,,2021-01-08T08:17:35,false,A,O,,2020-09-01,1000,,,,,,F,FAZLI,SULTAN,HUMAIRA,,,,HUMAIRA,,47.21Z,NAFRev2,,,N,,,00013,2021-01-08T08:17:35,,,,162,,RUE,DE LA REPUBLIQUE,38290,LA VERPILLIERE,,,38537,,,,,,,,,,,,,,,,,,,A,,,,O COMME 3 POMMES,47.11B,NAFRev2,N
889488607,00017,88948860700017,O,2020-09-24,,,,2020-11-26T12:11:33,true,A,O,,2020-09-24,1000,,,,,,M,BOCQUEL,,ERIC,,,,ERIC,,47.11B,NAFRev2,,,N,,,00017,2020-11-26T12:11:33,,,,19,,RUE,LORENZACCIO,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
889609459,00017,88960945900017,O,2020-11-01,,,,2022-02-08T16:23:07,true,A,O,,2020-11-01,5499,SALVI,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00017,2022-02-08T16:23:07,,,,135,,AV,GABRIEL PERI,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,A,MARKET,,,,47.11D,NAFRev2,O
889668943,00018,88966894300018,O,2020-10-01,,,,2020-10-29T04:14:32,true,A,O,,2020-10-01,5710,INES MARKET,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00018,2020-10-29T04:14:32,,,LETTER CASE,8,,RUE,JOSEPH CUGNOT,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,VIVAL,,,CASINO,47.11C,NAFRev2,O
889679817,00011,88967981700011,O,2020-11-01,,,,2021-01-27T11:14:51,true,A,O,,2020-11-01,5499,B2L,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00011,2021-01-27T11:14:51,,,ROUTE D523,,,RTE,BOIS DE CHALIMBAUD,38190,FROGES,,,38175,,,,,,,,,,,,,,,,,,,A,MARKET,,,,47.11D,NAFRev2,O
889736906,00013,88973690600013,O,2020-08-31,,,,2020-11-02T06:54:54,true,A,O,,2020-08-31,1000,,,,,,F,BOUKHIL,,SOUHILA,,,,SOUHILA,,47.11B,NAFRev2,,,N,,,00013,2020-11-02T06:54:54,,,,29,,CRS,LIBERATION - GEN DE GAULLE,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,L'INSOMNIGHT,,,,47.11B,NAFRev2,N
889823514,00019,88982351400019,O,2020-10-02,,,,2021-02-10T08:55:15,true,A,O,,2020-10-02,5710,SKANDERIM TWO,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00019,2021-02-10T08:55:15,,,,15,,RTE,DE VOIRON,38500,LA BUISSE,,,38061,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,O
890208267,00025,89020826700025,O,2020-10-07,,,5610CQ,2020-11-20T08:40:54,false,A,O,,2020-10-07,5710,CORPO E MENTE,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00017,2020-11-20T08:40:54,,,,37,,AV,FRANCOIS MITTERRAND,38500,VOIRON,,,38563,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
890277726,00018,89027772600018,O,2020-10-15,,,,2021-12-08T09:08:39,true,A,O,,2020-10-15,5710,ALIMEXO,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00018,2022-01-10T14:12:00,,,,15,,RUE,HENRI DUNANT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,ALIMEXO,,,ALIMEXO,47.11C,NAFRev2,O
890277726,00026,89027772600026,O,2022-01-03,,,,2022-01-10T14:12:00,false,A,O,,2020-10-15,5710,ALIMEXO,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00018,2022-01-10T14:12:00,,,,1,,PL,ANDRE MALRAUX,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,ALIMEXO,,,ALIMEXO,47.11C,NAFRev2,N
890898927,00011,89089892700011,O,2020-11-03,,,,2021-01-21T09:05:11,true,A,O,,2020-11-03,5710,LA CROISEE DES CHEMINS,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00011,2021-01-21T09:05:11,,,,110,,RTE,NATIONALE 75,38490,CHARANCIEU,,,38080,,,,,,,,,,,,,,,,,,,A,,,,LA CROISEE DES CHEMINS,47.11B,NAFRev2,O
890981426,00012,89098142600012,O,2020-11-05,,,,2020-12-29T03:45:30,true,A,O,,2020-11-05,5710,FOCH MARKET,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00012,2020-12-29T03:45:30,,,,42,,BD,MAL FOCH,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,FOCH MARKET,47.11C,NAFRev2,O
891196032,00017,89119603200017,O,2020-11-17,,,,2021-04-16T03:35:31,true,A,O,,2020-11-17,5710,LE RELAIS DES JANNEYSIENS,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00017,2021-04-16T03:35:31,,,,,,PL,MARECHAL DE LATTRE DE TASSIGNY,38280,JANNEYRIAS,,,38197,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,O
891442691,00012,89144269100012,O,2020-12-01,,,,2020-12-04T03:39:00,true,A,O,,2020-12-01,5710,HAMO,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00012,2020-12-04T03:39:00,,,,24,,BD,MAL FOCH,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,HAMO,,,,47.11B,NAFRev2,N
891587958,00010,89158795800010,O,2020-11-09,,,,2020-12-09T08:52:07,true,A,O,,2020-11-09,5499,ECHIROLLES BAMACC,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00010,2020-12-09T08:52:07,,,,24,,RUE,NORMANDIE NIEMEN,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,A,CARREFOUR CITY,,,,47.11D,NAFRev2,O
891633026,00010,89163302600010,O,2020-11-30,,,,2021-03-11T09:02:53,true,A,O,,2020-11-30,5499,WILOMAX,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,,,00010,2021-03-11T09:02:53,,,,90,,AV,DE LA MUZELLE,38860,LES DEUX ALPES,,,38253,,,,,,,,,,,,,,,,,,,A,CARREFOUR MONTAGNE,,,,47.11D,NAFRev2,O
892017583,00014,89201758300014,O,2020-12-14,,,,2021-02-23T18:19:45,true,A,O,,2020-12-14,1000,,,,,,F,ASCI,TOSUN,CANSU,,,,CANSU,,47.11B,NAFRev2,,,N,,,00014,2021-01-08T03:54:00,,,,33,B,AV,CHION DUCOLLET,38350,LA MURE,,,38269,,,,,,,,,,,,,,,,,,,A,,,,MON MARCHE ORIENTAL,47.11B,NAFRev2,N
892345299,00010,89234529900010,O,2020-12-08,,,,2020-12-24T10:06:33,true,A,O,,2020-12-08,5499,GRAINES 2 COPINES,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00010,2020-12-24T10:06:33,,,,35,,PL,DU CAMPANIL,38630,CORBELIN,,,38124,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
892451659,00015,89245165900015,O,2020-12-28,,,,2021-01-06T06:53:25,true,A,O,,2020-12-28,5710,HDG SHOP,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00015,2021-01-06T06:53:25,,,ZONE ARTISANALE DU SALUANT,629,,CHE,DE L'AERODROME,38121,REVENTIN-VAUGRIS,,,38336,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
892451931,00018,89245193100018,O,2021-01-01,,,1039BP,2020-12-30T11:10:06,true,A,O,,2021-01-01,1000,,,,,,F,VALLIER,,LAURENCE,,,,LAURENCE,,47.11B,NAFRev2,,,N,,,00018,2020-12-30T11:10:06,,,,3,,,LE GENEVEY,38300,SUCCIEU,,,38498,,,,,,,,,,,,,,,,,,,A,,,,LES PETITS DELICES DU ST BERNARD,47.11B,NAFRev2,N
892454000,00019,89245400000019,O,2020-12-30,,,,2021-07-23T14:48:36,true,A,O,,2020-12-30,5710,L'EPICERIE A THEYS,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00019,2021-07-23T14:48:36,,,,31,,PL,DE L'EGLISE,38570,THEYS,,,38504,,,,,,,,,,,,,,,,,,,A,L'EPICERIE A THEYS,,,L'EPICERIE A THEYS,47.11B,NAFRev2,O
892456245,00018,89245624500018,O,2021-01-01,,,,2021-02-01T08:45:21,true,A,O,,2021-01-01,5710,I.D. D'ISTRIB,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00018,2021-02-01T08:45:21,,,,9,,RUE,MARCEL PERETTO,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,ZH MARKET 7J/7,,,SAS I.D. D'ISTRIB,47.11B,NAFRev2,N
892611682,00014,89261168200014,O,2020-12-22,,,,2021-04-19T03:33:41,true,A,O,,2020-12-22,5710,EPICERIE DES GENTIANES,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00014,2021-04-19T03:33:41,,,IMMEUBLE LE CHAMOIS D'OR,,,,LE COLLET D'ALLEVARD,38580,ALLEVARD,,,38006,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
892615345,00014,89261534500014,O,2020-12-10,,,,2021-06-15T08:42:04,true,A,O,,2020-12-10,5499,L'EPICERIE AA,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00014,2021-06-15T08:42:04,,,,13,,PL,DE LA REPUBLIQUE,38610,GIERES,,,38179,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
892664574,00027,89266457400027,O,2021-03-31,,,,2022-02-05T12:20:26,true,A,O,,2020-11-10,5710,FAMILLE MARKET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00027,2022-02-05T12:20:26,,,,20,,BD,DE CHAMPARET,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
892681339,00016,89268133900016,O,2020-12-11,,,,2021-03-04T08:37:01,true,A,O,,2020-12-11,1000,,,,,,F,BOYER,,CHARLOTTE,,,,CHARLOTTE,,47.11B,NAFRev2,,,O,,,00016,2021-03-04T08:37:01,,,RESIDENCE LES MARMOTTES - RDC,23,,AV,DE LA MUZELLE,38860,LES DEUX ALPES,,,38253,,,,,,,,,,,,,,,,,,,A,LE PETIT CASINO,,,,47.11B,NAFRev2,O
892716689,00013,89271668900013,O,2021-02-01,,,,2021-01-14T11:11:36,true,A,O,,2021-02-01,1000,,,,,,M,VAIR,,GWENAEL,JEAN,BAPTISTE,,GWENAEL,,47.11B,NAFRev2,,,N,,,00013,2021-01-14T11:11:36,,,,24,,RUE,DES SABLONS,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,A,,,,AUX PANIERS DU NERON,47.11B,NAFRev2,N
892794967,00018,89279496700018,O,2021-01-11,,,,2021-04-15T08:37:27,true,A,O,,2021-01-11,5710,L'EPIC'ETHIK,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,,,00018,2021-04-15T08:37:27,,,,13,,AV,RIVALTA DI TORINO,38450,VIF,,,38545,,,,,,,,,,,,,,,,,,,A,L'EPIC'ETHIK,,,L'EPIC'ETHIK,47.11C,NAFRev2,O
892844697,00029,89284469700029,O,2021-01-01,,,,2021-02-12T16:53:42,false,A,O,,2021-01-01,5710,LE TRIGLAV,,,,,,,,,,,,,,47.11B,NAFRev2,,N,N,,,00011,2021-02-12T16:53:42,,,,135,,AV,GENERAL LECLERC,38950,SAINT-MARTIN-LE-VINOUX,,,38423,,,,,,,,,,,,,,,,,,,A,SAVEURS DES PAYS DE L'EST,,,,47.11B,NAFRev2,N
